Probe ID,Gene Symbol,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreen,kMEgreenyellow,kMEgrey60,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEpink,kMEpurple,kMEred,kMEsalmon,kMEtan,kMEturquoise,kMEyellow,
ILMN_1666670,RBX1,0.039889983,0.698235225,-0.358197216,-0.650117326,-0.224338857,-0.657842202,-0.693846438,0.112638862,0.413573826,-0.464692425,0.202801825,0.026030393,-0.324542297,0.160443071,-0.370769734,-0.342412004,0.552477159,-0.761008769,
ILMN_1666690,ACRC,0.200888465,-0.519659871,0.165565498,0.527644878,0.096093539,0.292542893,0.51895907,-0.144529758,-0.109688632,0.262534072,0.01451839,-0.135557555,0.305109932,-0.080742592,0.244839165,0.267827095,-0.306860467,0.327944709,
ILMN_1666739,RBM15,0.192207977,-0.751580878,0.204146476,0.477174265,0.576736987,0.414055664,0.777137715,-0.243339769,-0.418085788,0.451909331,-0.064885847,-0.116185859,0.594738629,0.427296261,0.33159315,0.271753866,-0.508937646,0.381314819,
ILMN_1666761,PPP2R5E,0.416562055,-0.402618894,-0.108267882,0.162290847,0.01106288,0.240171626,0.599334103,0.262703853,-0.547000368,0.047494582,-0.198826171,0.346054842,0.040375144,-0.043381075,0.578272952,-0.111070991,-0.070163371,0.456430607,
ILMN_1666775,CACNA1C,0.209030279,-0.127542417,0.166990708,0.147654722,-0.297273262,0.085594164,0.240905264,0.20848574,-0.136578894,-0.10324432,-0.216439225,0.193348028,-0.178427084,-0.405011411,0.302250577,-0.124386909,0.03640332,0.292966185,
ILMN_1666819,PHLDB1,-0.332039007,-0.533466236,0.431952025,0.51072107,0.914424988,0.457749203,0.321445095,-0.667454933,0.050013422,0.430655263,0.136530707,-0.511561845,0.754513163,0.847944018,-0.257889491,0.353590428,-0.647137903,0.04388613,
ILMN_1666845,KRT17,0.033236711,0.049205623,0.011586791,0.038120674,-0.060538722,0.137804055,0.02661931,0.376675381,-0.32884665,-0.226625822,-0.445821725,0.329340582,-0.260422979,-0.038348322,0.217337123,-0.324656077,0.117078948,0.246301541,
ILMN_1666852,TRIM62,-0.466723501,-0.469851775,0.918290365,0.539670371,0.560732612,0.492141576,0.280600734,-0.479574966,0.070790628,0.407313694,-0.094559518,-0.392565125,0.465743084,0.25514188,-0.184530451,0.227155425,-0.631707178,0.281392562,
ILMN_1666894,CSPG4,-0.485698464,-0.583222538,0.70696707,0.603255703,0.683479223,0.601816621,0.392734164,-0.61101422,0.121205218,0.517978107,0.081254058,-0.48207681,0.617067653,0.34818569,-0.203903701,0.399209333,-0.75771411,0.35079482,
ILMN_1666904,SLC17A6,0.567985069,-0.100822811,-0.12739228,0.001617305,-0.264345944,0.109749677,0.422788411,0.431626654,-0.532109302,-0.222994786,-0.358002453,0.608429711,-0.295782955,-0.270666636,0.732787545,-0.347648168,0.234018925,0.370172363,
ILMN_1666924,PINK1,-0.051728081,0.868899423,-0.268027671,-0.660131257,-0.566613067,-0.512233208,-0.74537885,0.411687887,0.25183665,-0.644073076,-0.204729675,0.370986993,-0.730714194,-0.309852102,-0.17972349,-0.603469463,0.680718001,-0.436900132,
ILMN_1666933,ASH2L,0.473060753,0.835239967,-0.666646124,-0.820444312,-0.668921186,-0.705676334,-0.550494643,0.603716894,0.006095152,-0.795104485,-0.046974211,0.583443037,-0.745886386,-0.177219472,0.155632755,-0.669110667,0.915743013,-0.512064768,
ILMN_1666976,PLD3,0.23497922,0.475061035,-0.374031674,-0.398259303,-0.744942506,-0.257921868,-0.234077194,0.756237124,-0.342539033,-0.613852629,-0.241975396,0.693921452,-0.790871139,-0.546105309,0.376897832,-0.542717609,0.567386015,0.191079296,
ILMN_1667016,FAF1,-0.017114219,-0.777342037,0.421996117,0.590128172,0.727035633,0.578264746,0.696872358,-0.41790005,-0.282495275,0.535620983,-0.079176724,-0.247334637,0.67073668,0.484691563,0.159259412,0.276093596,-0.633496452,0.375434203,
ILMN_1667030,HSBP1,0.101584107,0.54708715,-0.353932658,-0.611824617,-0.3027305,-0.540588011,-0.453501649,0.231027267,0.1740386,-0.494457455,0.035661231,0.182416019,-0.370168539,0.057881859,-0.188634169,-0.441409473,0.48970817,-0.481526824,
ILMN_1667034,PDPR,-0.275125778,-0.603753987,0.560730984,0.573399094,0.605334901,0.573454585,0.401792649,-0.515275912,0.044544851,0.471732361,0.12883638,-0.417137178,0.584887174,0.305472302,-0.138439778,0.407970211,-0.634600143,0.268748797,
ILMN_1667043,DDX48,-0.093930789,0.423173012,-0.237119173,-0.402212661,-0.066877237,-0.577567663,-0.534812029,0.088872364,0.306501751,-0.27150026,0.250446659,-0.196517558,-0.084353094,0.24498597,-0.435410991,0.028643196,0.294580748,-0.61940207,
ILMN_1667050,PRPS1,0.280976187,0.937010977,-0.555900806,-0.893317317,-0.636282596,-0.812795198,-0.743864861,0.534661701,0.185397503,-0.777437686,-0.036414231,0.432331352,-0.73368442,-0.156643368,-0.079002162,-0.633044114,0.899671609,-0.681863407,
ILMN_1667068,ZC3HAV1,-0.213254755,-0.440909305,0.112454168,0.285551061,0.477198219,0.122348501,0.194134303,-0.647631562,0.360606775,0.663111529,0.543018739,-0.692657527,0.714366379,0.277366601,-0.35268521,0.814200872,-0.529193218,-0.108827081,
ILMN_1667079,SPTBN2,-0.168724172,-0.694318875,0.477480423,0.637885288,0.282816086,0.770965681,0.681353855,-0.08152104,-0.473630111,0.426564809,-0.292233386,0.088986053,0.242780562,-0.138389027,0.377923897,0.126598281,-0.602894864,0.887996784,
ILMN_1667086,AP3M1,0.093850517,-0.112451332,-0.300001772,-0.011708987,0.109094318,-0.277758563,-0.009816607,-0.318525101,0.289012101,0.308724629,0.516680245,-0.439639848,0.391535101,0.17635194,-0.228003619,0.506358963,-0.09930469,-0.331678488,
ILMN_1667125,RPS6KL1,-0.27309714,-0.288602609,0.307524095,0.28777125,0.168052645,0.485245441,0.303105062,0.01211919,-0.372997094,0.161416254,-0.336616398,0.177875239,0.012872495,-0.037962515,0.18452437,-0.19274788,-0.333229585,0.588443834,
ILMN_1667201,WDR51B,-0.424805105,-0.311962656,0.506264192,0.295104907,0.78154579,0.119118541,0.029148,-0.592444065,0.241176071,0.299969602,0.173520361,-0.617100116,0.651865648,0.774959864,-0.479076968,0.334464529,-0.499441633,-0.258499327,
ILMN_1667222,MTX1,-0.047665992,0.121632026,-0.259684072,-0.08919982,-0.187646664,0.075898332,-0.119425415,0.04484933,0.114134692,0.082059064,0.056102898,0.082625417,-0.161051999,-0.332445492,-0.036721592,0.02008193,0.075737691,0.064223847,
ILMN_1667239,INPP1,-0.338054651,-0.163182892,0.26381387,0.204699681,0.609039175,0.180238054,-0.049143674,-0.435565,0.107935444,0.160051618,0.048775677,-0.398150897,0.417698757,0.665503566,-0.408672041,0.13416323,-0.328515073,-0.194468065,
ILMN_1667257,SDHB,-0.290114573,0.747131156,-0.186472913,-0.547242173,-0.451454466,-0.447651737,-0.80343482,0.207126291,0.482553156,-0.344976184,-0.057508287,0.033162799,-0.516808345,-0.358000608,-0.437970473,-0.219766,0.453045295,-0.459178828,
ILMN_1667260,MAPK3,0.068332513,-0.577976459,0.283858168,0.564903392,0.169977432,0.496223456,0.585109565,-0.247694862,-0.184604023,0.497454908,-0.027711081,-0.093757465,0.338095832,-0.127920249,0.281396206,0.216899574,-0.441804713,0.537832214,
ILMN_1667295,SLITL2,0.100055998,-0.407932894,-0.005803482,0.332699582,0.118473236,0.265081914,0.396807449,-0.069466548,-0.189773833,0.322099105,0.08110368,-0.089278089,0.264279597,-0.081901996,0.201248847,0.45336707,-0.266021404,0.306130754,
ILMN_1667298,LOC201229,0.009346353,0.588766578,-0.14655325,-0.446813862,-0.479091773,-0.244445126,-0.419814881,0.536661209,-0.093048035,-0.582765543,-0.459168923,0.544039247,-0.711378492,-0.321172659,0.11147869,-0.65402197,0.518468296,-0.055956595,
ILMN_1667306,RANBP10,0.478674682,-0.24059706,-0.211170187,0.124615296,-0.115067086,0.239402838,0.412590764,0.299793572,-0.460390401,-0.037804537,-0.18008532,0.360342573,-0.082004615,-0.16879151,0.526692399,-0.063549958,0.094595656,0.342370868,
ILMN_1667319,LPPR2,-0.221456995,-0.096871013,0.10984245,0.07842195,-0.228152527,0.100440659,0.053053742,0.202657038,-0.142853276,0.010963328,-0.082678279,0.070725776,-0.159589351,-0.330428768,0.002863551,-0.00079779,-0.140048072,0.398275938,
ILMN_1667330,LOC113386,0.141002938,0.40793827,-0.417137343,-0.315359883,-0.446748494,-0.482884173,-0.420546804,0.158414267,0.394449816,-0.185058879,0.19356316,-0.061587916,-0.255539738,-0.318261809,-0.199674131,0.031068209,0.396416928,-0.414597159,
ILMN_1667356,LOC129285,0.194997668,-0.607180821,0.332278899,0.503116213,0.270216953,0.468217011,0.677954971,-0.006948848,-0.473220284,0.337883968,-0.294361746,0.064342163,0.298416037,0.022879082,0.449731308,0.152977239,-0.362244105,0.536735668,
ILMN_1667381,CAMKV,0.620523284,0.177465665,-0.351347914,-0.271812079,-0.632741847,-0.137332579,0.182368136,0.758141559,-0.555831269,-0.425589108,-0.338744936,0.759238094,-0.599896414,-0.533864825,0.696680359,-0.512309967,0.522150208,0.2906212,
ILMN_1667408,EPB41,-0.533634422,-0.384768146,0.904325719,0.449910007,0.503087364,0.434383683,0.169474794,-0.475492589,0.130599172,0.417803251,-0.048693253,-0.406683152,0.413588157,0.174040912,-0.260436875,0.246123476,-0.593980204,0.218028886,
ILMN_1667430,DEGS1,0.11988368,0.752371393,-0.454787654,-0.700385164,-0.418967166,-0.683661367,-0.634194082,0.377018831,0.120753228,-0.670899184,0.070896569,0.268725632,-0.518103923,0.084563267,-0.154605711,-0.455818429,0.655279811,-0.55502283,
ILMN_1667432,HYAL3,0.231789351,0.09274808,-0.110443977,-0.075303265,-0.506308463,-0.015331781,0.067058092,0.607853091,-0.357080728,-0.282214408,-0.336687854,0.492440146,-0.501154945,-0.526929769,0.416294625,-0.352501591,0.267700898,0.365859942,
ILMN_1667453,MIZF,0.55839827,0.138306381,-0.502619771,-0.139041638,-0.419582406,-0.036120343,0.092024599,0.405135716,-0.248114234,-0.251905152,-0.209577604,0.473559259,-0.366744582,-0.340569853,0.448290516,-0.298728532,0.423772526,0.077059934,
ILMN_1667510,FLJ38663,0.11173737,-0.531833639,0.111617812,0.485124628,0.048740971,0.430202912,0.594036818,-0.09869688,-0.179743118,0.363423091,-0.155989619,-0.01385116,0.233760785,-0.236083546,0.327296234,0.218017376,-0.364769634,0.556574409,
ILMN_1667561,IFRD1,0.099677405,-0.160766456,-0.065621967,0.090596018,0.106257992,-0.140047384,0.079339523,-0.187630766,0.167218663,0.026156347,0.16654105,-0.284509015,0.267651929,0.218402954,-0.1345584,0.207437752,-0.081536603,-0.202437527,
ILMN_1667564,ALDH3A2,0.459800183,0.164219433,-0.489746841,-0.14767722,-0.329692512,-0.327833649,-0.064340321,0.324701527,-0.10847308,-0.298005869,0.109399065,0.162022348,-0.194428122,-0.060308188,0.202018331,-0.008534871,0.375930998,-0.178092369,
ILMN_1667577,LCMT2,0.54860033,0.678805952,-0.708894207,-0.741152619,-0.57169825,-0.593835111,-0.356943156,0.608468887,-0.176913321,-0.649373303,-0.168795817,0.644980125,-0.659413431,-0.128456183,0.311272346,-0.686372908,0.823730358,-0.368589319,
ILMN_1667578,DUSP26,0.597265768,0.490516088,-0.604841704,-0.525536867,-0.715805133,-0.505274576,-0.22348963,0.524914908,-0.014664586,-0.549510501,0.058826101,0.489733087,-0.563491816,-0.389642108,0.305389101,-0.37454826,0.715881066,-0.241286241,
ILMN_1667711,HRASLS3,-0.233344589,-0.461716167,0.294531206,0.361181376,0.851576976,0.208064583,0.239069714,-0.70776326,0.204037063,0.414023686,0.302903244,-0.62288277,0.809066815,0.896909825,-0.338741602,0.429462758,-0.55482651,-0.187114843,
ILMN_1667716,TMEM101,-0.164528861,-0.215189447,0.005849532,0.222105953,0.350847073,0.243052718,0.156726826,-0.522310101,0.26084791,0.182615232,0.293651214,-0.285834875,0.365671424,0.349515366,-0.192375025,0.147927699,-0.335093396,0.025401074,
ILMN_1667748,ANKRD33,-0.027171622,-0.393720611,0.063101088,0.286448134,0.298603879,0.322374233,0.355888668,-0.178328443,-0.229334247,0.252662447,0.293981786,-0.053777567,0.273859402,0.154536808,0.171259934,0.258943793,-0.341949323,0.316863942,
ILMN_1667791,PPFIA4,0.235834445,-0.315396965,0.055633773,0.344557966,-0.289595374,0.425653032,0.504294696,0.215933415,-0.413443065,0.105534235,-0.341877259,0.373155149,-0.162875885,-0.536204376,0.561916859,-0.099434961,-0.098219894,0.681875666,
ILMN_1667839,C14orf130,0.109481828,0.433589999,-0.330551927,-0.531065351,-0.277699839,-0.679753764,-0.460894908,0.244850225,0.168840421,-0.285375124,0.145173941,-0.028091451,-0.209308789,0.049953008,-0.268320016,-0.10464402,0.414366322,-0.56041128,
ILMN_1667857,C12orf52,0.260080734,0.425045422,-0.301763946,-0.335667832,-0.737724668,-0.215119385,-0.170487195,0.692920898,-0.245730214,-0.577734248,-0.302324374,0.667151629,-0.76933504,-0.589001676,0.383019188,-0.627282218,0.525110006,0.213321628,
ILMN_1667883,THOC5,0.38917756,0.595395176,-0.465658498,-0.645271799,-0.47407011,-0.347005608,-0.286386131,0.638871926,-0.275901926,-0.694605455,-0.249284837,0.7292103,-0.691825314,-0.138644986,0.35914501,-0.71432836,0.706244136,-0.152751827,
ILMN_1667893,TNS3,-0.601383523,-0.619570578,0.5700077,0.644810547,0.645260594,0.601910964,0.310666722,-0.72429266,0.204745503,0.880208145,0.152783001,-0.658576373,0.714305529,0.168678063,-0.369226973,0.613239174,-0.842358466,0.312424966,
ILMN_1667994,AMD1,0.230137042,0.80679697,-0.5783807,-0.793885975,-0.579390467,-0.780073104,-0.619089955,0.434642952,0.190243466,-0.705271733,0.009142954,0.320732863,-0.599160231,-0.079988018,-0.098661823,-0.513713721,0.752044806,-0.59033893,
ILMN_1668012,SLC25A13,-0.232400734,-0.13422813,0.126544754,0.10144685,0.683720603,0.037388049,-0.048418465,-0.448782422,0.099237248,0.138804418,0.145638653,-0.378943964,0.484609052,0.834112124,-0.363506683,0.134335192,-0.262902438,-0.328600568,
ILMN_1668022,EPHA5,0.274036062,-0.084846017,-0.319655882,0.000256409,-0.174682084,0.047145032,0.22138628,0.397905226,-0.350068241,-0.122063944,-0.328486463,0.311877579,-0.166468208,-0.135898154,0.356449091,-0.093480037,0.117236294,0.280899505,
ILMN_1668035,CRH,-0.078829304,0.723180338,-0.171851533,-0.680819863,-0.442677123,-0.475155024,-0.601241988,0.470959559,0.084370731,-0.655600222,-0.249112411,0.428477579,-0.672852849,-0.124678871,-0.110985268,-0.69412783,0.564359838,-0.302599256,
ILMN_1668039,GYPC,-0.202531747,-0.340432817,0.032252484,0.297760044,0.346396822,0.166214523,0.133709254,-0.554806036,0.353251953,0.392607989,0.692178553,-0.540623672,0.531721426,0.230895187,-0.274123956,0.673852362,-0.44033165,-0.031758509,
ILMN_1668065,RBED1,-0.080751567,-0.444000524,0.287987206,0.480521134,0.297331109,0.569397894,0.477656355,-0.220541009,-0.245370891,0.237121404,-0.12091325,0.033608076,0.236199978,0.051637916,0.274217624,0.087867036,-0.415946105,0.549784903,
ILMN_1668090,STK25,-0.493396012,-0.069968534,0.490488684,0.240147768,-0.099334938,0.438759351,-0.003984527,0.095272259,-0.084201704,0.088365437,-0.333579792,0.075390413,-0.200003729,-0.42390414,-0.045880089,-0.068552641,-0.262268232,0.537517977,
ILMN_1668092,ESAM,-0.447266652,-0.162677712,0.215172893,0.280718697,0.067837403,0.272676935,-0.053777845,-0.31686956,0.304476174,0.503931652,0.199897288,-0.392294112,0.220789244,-0.327401643,-0.278087637,0.573692314,-0.380741516,0.18259522,
ILMN_1668125,MYRIP,0.443779261,0.631363319,-0.463264106,-0.610011133,-0.788948488,-0.59171899,-0.385468871,0.741831629,-0.100047404,-0.622107648,-0.313677389,0.569523346,-0.753582434,-0.509079297,0.265043207,-0.534731916,0.783997718,-0.233818499,
ILMN_1668134,GSTM1,0.407392887,0.28866462,-0.550019707,-0.238452003,-0.543615125,-0.288360458,-0.073424418,0.317216152,-0.100590454,-0.148430346,-0.191553573,0.354526703,-0.379997845,-0.418065191,0.270798309,-0.242140508,0.444333548,-0.072111306,
ILMN_1668194,LMTK3,0.004580053,-0.569747931,0.27448148,0.590203943,0.069932503,0.723890092,0.640967138,0.083828324,-0.530169554,0.267499971,-0.261036122,0.227150837,0.080603729,-0.264350526,0.509510965,0.076051985,-0.415229443,0.898204451,
ILMN_1668236,KCNB2,0.580117763,0.400956073,-0.557642519,-0.5467019,-0.689314894,-0.444543089,-0.094988421,0.782246668,-0.414065237,-0.517773524,-0.30490953,0.67936546,-0.652232731,-0.402408301,0.4973916,-0.534367316,0.676478064,-0.017443173,
ILMN_1668249,FLJ12681,0.091022931,0.472489166,-0.260460286,-0.355202569,-0.344168616,-0.121819104,-0.269241046,0.421616678,-0.293429033,-0.440246857,-0.329037497,0.54502185,-0.563099812,-0.161301717,0.191541061,-0.569061455,0.442038252,0.013751392,
ILMN_1668345,OAF,-0.522430779,-0.706283492,0.524652857,0.688674652,0.637970215,0.598150813,0.390827323,-0.712073026,0.122284709,0.919261607,0.21537877,-0.675457272,0.770954666,0.160051103,-0.306319672,0.763340271,-0.867983408,0.343762112,
ILMN_1668351,TAF6,-0.130334091,-0.26546042,0.380376228,0.290582027,0.125763528,0.224609241,0.206877219,-0.187168147,0.048871818,0.135960365,0.080809405,-0.132263397,0.167339792,0.02460948,-0.00256066,0.056170203,-0.289931861,0.237280571,
ILMN_1668369,CDC37,0.433601166,-0.145882886,-0.070133545,0.210435376,-0.22056797,0.308330156,0.371011085,0.415829481,-0.627680841,-0.09738997,-0.560487435,0.538689749,-0.27107733,-0.287943812,0.637080632,-0.313745537,0.163253175,0.457228542,
ILMN_1668374,ITGB5,-0.464880809,-0.670099365,0.427300374,0.621889527,0.608121715,0.487136284,0.346395394,-0.760275523,0.217829483,0.888687706,0.460036907,-0.736316474,0.799877526,0.186931085,-0.341350546,0.842338851,-0.825585922,0.225158871,
ILMN_1668408,PDCD8,-0.092990278,0.176610987,0.108991128,-0.09021485,-0.014214113,0.087253451,-0.142331518,0.086479845,-0.025462856,-0.175112258,-0.226842875,0.200636809,-0.210491297,-0.030314875,0.005627997,-0.304267292,0.108512649,0.026960178,
ILMN_1668411,FHL2,0.37523455,0.841065032,-0.555115899,-0.788006184,-0.832430413,-0.726872477,-0.601731911,0.817275168,-0.061538677,-0.801886293,-0.275708912,0.621135215,-0.891271213,-0.440409732,0.156382627,-0.646122802,0.920402615,-0.399612676,
ILMN_1668417,WASPIP,-0.15799765,-0.331409919,0.184099901,0.232943931,0.746623967,0.031711343,0.134667809,-0.615138664,0.204680199,0.250234526,0.391632459,-0.560458129,0.694969525,0.902633579,-0.350884379,0.331716922,-0.413443548,-0.305821098,
ILMN_1668484,LRRC47,0.393932896,0.838080872,-0.535162613,-0.847948171,-0.635914555,-0.79627106,-0.610287689,0.549539787,0.109099459,-0.787297672,0.039650608,0.475262232,-0.692003347,-0.125703954,0.048907827,-0.622422383,0.881553011,-0.601458448,
ILMN_1668498,CWF19L2,0.193566996,-0.41893049,-0.040344357,0.175755988,0.574324744,0.058556487,0.380916516,-0.442420149,-0.016904934,0.412708026,0.165166403,-0.328395496,0.634589863,0.588819755,0.001765198,0.326729259,-0.287270248,-0.180777125,
ILMN_1668507,DDAH1,-0.321402332,-0.676990875,0.474805001,0.566800365,0.485737616,0.506522179,0.442181637,-0.472392928,-0.080686275,0.853410053,0.000497056,-0.468943157,0.61932445,0.000218374,-0.111971962,0.609999152,-0.700066022,0.363744844,
ILMN_1668514,PIP5K1C,-0.114932426,-0.358743798,0.274955607,0.38762565,-0.145077523,0.418212097,0.344123943,0.166574154,-0.275456865,0.144202464,-0.16268266,0.125923086,-0.069486267,-0.441730377,0.246430105,0.060618283,-0.286914051,0.669631128,
ILMN_1668525,NR3C1,-0.582210643,-0.415846071,0.900358138,0.474382617,0.525213305,0.434841195,0.153511986,-0.465506236,0.140687863,0.455898719,-0.075466411,-0.463344232,0.438343827,0.171638093,-0.321849456,0.267693205,-0.628588628,0.227082791,
ILMN_1668535,JOSD1,0.250251792,-0.460365599,0.078040011,0.319832753,-0.015626987,0.380578038,0.612070005,0.324831305,-0.613354791,0.050557723,-0.306538012,0.370782811,-0.023774636,-0.17056709,0.608420408,-0.04110444,-0.179711576,0.686316172,
ILMN_1668540,C1orf181,-0.007106096,-0.676540699,0.251504747,0.540544787,0.728424564,0.438029176,0.580376411,-0.590193353,-0.039951151,0.620260435,0.059102519,-0.44703587,0.776655617,0.52199988,0.001480625,0.47178368,-0.604906132,0.149361146,
ILMN_1668605,ASAHL,0.357220035,0.247261649,-0.556589334,-0.18135847,-0.398646313,-0.191444023,-0.104899532,0.186669746,0.06026283,-0.142554401,-0.082939238,0.203910938,-0.255902878,-0.310123117,0.171680416,-0.092076412,0.370039068,-0.121928586,
ILMN_1668619,KIAA1467,0.619157996,0.675207614,-0.552241645,-0.793997013,-0.740815343,-0.693247938,-0.37027743,0.79888092,-0.249384321,-0.726251784,-0.231445067,0.69603381,-0.774881127,-0.341954294,0.364247512,-0.646675071,0.911016022,-0.365517217,
